username,gender,institution_name,exam_topic_name,complaint_status,year,total_score,is_disqualified,is_absent,supervisor_report,status,pass_fail,score_vs_pass_mark,percentile_by_topic,rank_in_topic,rank_in_institution_by_topic
euee14517618,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,72.0,0,0,0,Pass,Pass,22.0,84.05,49,7
euee14517718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,13.07,301,90
euee00577816,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,33.0,0,0,0,Fail,Fail,-17.0,1.15,344,253
euee14517818,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,54.0,0,0,0,Pass,Pass,4.0,24.71,262,71
euee03520318,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 Mid Year,45.0,0,0,0,Fail,Fail,-5.0,13.07,301,212
euee14517918,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,66.0,0,0,0,Pass,Pass,16.0,55.03,149,31
euee03520518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,56.0,0,0,0,Pass,Pass,6.0,27.73,250,183
euee14518018,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,25
euee14518118,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,48.0,0,0,0,Fail,Fail,-2.0,15.95,292,86
euee14518218,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,48.0,0,0,0,Fail,Fail,-2.0,15.95,292,86
euee14518318,Female,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,52.0,0,0,0,Pass,Pass,2.0,20.83,273,76
euee14518418,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,52.0,0,0,0,Pass,Pass,2.0,20.83,273,76
euee03520418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,33.0,0,0,0,Fail,Fail,-17.0,1.15,344,253
euee14518518,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,47.0,0,0,0,Fail,Fail,-3.0,14.94,296,89
euee14518618,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,12
euee14518718,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,73.71,81,17
euee14518818,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,73.71,81,17
euee14518918,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,12
euee14519018,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,52.0,0,0,0,Pass,Pass,2.0,20.83,273,76
euee14519118,Male,HILCOE SCHOOL OF COMPUTER SCIENCE & TECHNOLOGY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,73
euee18522118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,39.0,0,0,0,Fail,Fail,-11.0,7.76,321,230
euee18522218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,37.0,0,0,0,Fail,Fail,-13.0,4.74,330,239
euee18522318,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,18.25,283,202
euee18522418,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,36.0,0,0,0,Fail,Fail,-14.0,3.3,336,245
euee18522518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,64.0,0,0,0,Pass,Pass,14.0,46.98,179,138
euee18522618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,8.91,316,225
euee18522718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,8.91,316,225
euee18522818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,48.0,0,0,0,Fail,Fail,-2.0,15.95,292,207
euee18522918,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,57.0,0,0,0,Pass,Pass,7.0,30.32,238,176
euee18523018,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,33.0,0,0,0,Fail,Fail,-17.0,1.15,344,253
euee18523118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,42.0,0,0,0,Fail,Fail,-8.0,10.2,313,222
euee18523218,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,193
euee18523318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,193
euee24079218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,50.72,167,132
euee18523418,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,37.0,0,0,0,Fail,Fail,-13.0,4.74,330,239
euee18523518,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,37.0,0,0,0,Fail,Fail,-13.0,4.74,330,239
euee18523618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,193
euee18523718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,18.25,283,202
euee18523818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,193
euee18523918,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,8.91,316,225
euee18524018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,25.0,0,0,0,Fail,Fail,-25.0,0.29,348,257
euee18524118,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,13.07,301,212
euee18524218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,46.0,0,0,0,Fail,Fail,-4.0,14.22,299,210
euee18524318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,53.0,0,0,0,Pass,Pass,3.0,23.13,265,193
euee18524418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,49.0,0,0,0,Fail,Fail,-1.0,16.95,289,205
euee24078418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,38.0,0,0,0,Fail,Fail,-12.0,6.47,324,233
euee18524518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,57.0,0,0,0,Pass,Pass,7.0,30.32,238,176
euee18524618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,66.0,0,0,0,Pass,Pass,16.0,55.03,149,119
euee24078918,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,54
euee18524718,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,13.07,301,212
euee18524818,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,41.0,0,0,0,Fail,Fail,-9.0,9.77,315,224
euee18524918,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee24078818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee24078518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,52.0,0,0,0,Pass,Pass,2.0,20.83,273,198
euee18525018,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,34.0,0,0,0,Fail,Fail,-16.0,1.72,343,252
euee18525118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,50.0,0,0,0,Pass,Pass,0.0,18.25,283,202
euee18525218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,64.0,0,0,0,Pass,Pass,14.0,46.98,179,138
euee18525318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee18525418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,26.01,256,187
euee18525518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,47.0,0,0,0,Fail,Fail,-3.0,14.94,296,208
euee24079318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,58.0,0,0,0,Pass,Pass,8.0,33.19,230,170
euee18525618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee18525718,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,73.71,81,65
euee18525818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,35.0,0,0,0,Fail,Fail,-15.0,2.3,340,249
euee18525918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,58.0,0,0,0,Pass,Pass,8.0,33.19,230,170
euee18526018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,58.0,0,0,0,Pass,Pass,8.0,33.19,230,170
euee24078318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,43.0,0,0,0,Fail,Fail,-7.0,11.06,309,219
euee18526118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,61.0,0,0,0,Pass,Pass,11.0,40.23,207,157
euee24087518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,43.0,0,0,0,Fail,Fail,-7.0,11.06,309,219
euee24079018,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,62.0,0,0,0,Pass,Pass,12.0,41.95,200,153
euee18517318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,57.0,0,0,0,Pass,Pass,7.0,30.32,238,176
euee18517418,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,60.0,0,0,0,Pass,Pass,10.0,38.79,212,160
euee18517518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18517618,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,72.0,0,0,0,Pass,Pass,22.0,84.05,49,43
euee18517718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18517818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee18517918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18518018,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18518118,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,93.25,21,20
euee18518218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,79.0,0,0,0,Pass,Pass,29.0,99.71,1,1
euee18518318,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,64.0,0,0,0,Pass,Pass,14.0,46.98,179,138
euee18518418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,66.0,0,0,0,Pass,Pass,16.0,55.03,149,119
euee18518518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,50.72,167,132
euee18518618,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,67.0,0,0,0,Pass,Pass,17.0,59.48,136,109
euee18518718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,73.0,0,0,0,Pass,Pass,23.0,88.36,35,32
euee18526218,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,54.0,0,0,0,Pass,Pass,4.0,24.71,262,192
euee18526318,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,58.0,0,0,0,Pass,Pass,8.0,33.19,230,170
euee18526418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,35.0,0,0,0,Fail,Fail,-15.0,2.3,340,249
euee18518818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,57.0,0,0,0,Pass,Pass,7.0,30.32,238,176
euee18518918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,93.25,21,20
euee18519018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,72.0,0,0,0,Pass,Pass,22.0,84.05,49,43
euee18519118,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,54
euee18519218,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18526518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,36.0,0,0,0,Fail,Fail,-14.0,3.3,336,245
euee18519318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18519418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,70.0,0,0,0,Pass,Pass,20.0,73.71,81,65
euee18526618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,37.0,0,0,0,Fail,Fail,-13.0,4.74,330,239
euee18519518,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18519618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,54
euee24079118,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,54
euee18519718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,73.0,0,0,0,Pass,Pass,23.0,88.36,35,32
euee18519818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,76.0,0,0,0,Pass,Pass,26.0,95.4,14,13
euee24078618,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee18519918,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,73.0,0,0,0,Pass,Pass,23.0,88.36,35,32
euee18520018,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,72.0,0,0,0,Pass,Pass,22.0,84.05,49,43
euee18520118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,74.0,0,0,0,Pass,Pass,24.0,91.24,29,27
euee18520218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,75.0,0,0,0,Pass,Pass,25.0,93.25,21,20
euee24087618,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,65.0,0,0,0,Pass,Pass,15.0,50.72,167,132
euee18520318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,67.0,0,0,0,Pass,Pass,17.0,59.48,136,109
euee18520418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,74.0,0,0,0,Pass,Pass,24.0,91.24,29,27
euee18526718,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,40.0,0,0,0,Fail,Fail,-10.0,8.91,316,225
euee18520518,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,64.0,0,0,0,Pass,Pass,14.0,46.98,179,138
euee18520618,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,67.0,0,0,0,Pass,Pass,17.0,59.48,136,109
euee18520718,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,73.0,0,0,0,Pass,Pass,23.0,88.36,35,32
euee18520818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18520918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,76.0,0,0,0,Pass,Pass,26.0,95.4,14,13
euee18521018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,72.0,0,0,0,Pass,Pass,22.0,84.05,49,43
euee18526818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,59.0,0,0,0,Pass,Pass,9.0,36.21,217,162
euee18521118,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,66.0,0,0,0,Pass,Pass,16.0,55.03,149,119
euee18521218,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,66.0,0,0,0,Pass,Pass,16.0,55.03,149,119
euee18521318,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,71.0,0,0,0,Pass,Pass,21.0,79.45,65,54
euee18521418,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,26.01,256,187
euee18521518,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,68.0,0,0,0,Pass,Pass,18.0,63.79,119,94
euee18521618,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18526918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,26.01,256,187
euee18521718,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18527018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,45.0,0,0,0,Fail,Fail,-5.0,13.07,301,212
euee18527118,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,55.0,0,0,0,Pass,Pass,5.0,26.01,256,187
euee18527218,Female,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,44.0,0,0,0,Fail,Fail,-6.0,11.93,307,217
euee18521818,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,69.0,0,0,0,Pass,Pass,19.0,68.25,105,81
euee18521918,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,76.0,0,0,0,Pass,Pass,26.0,95.4,14,13
euee18522018,Male,ADDIS ABABA UNIVERSITY,Computer Science,1,2018 End Year,57.0,0,0,0,Pass,Pass,7.0,30.32,238,176
